Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Mujeres;01 Andalucía;25 y más años;2015_T1;35.13
Mujeres;01 Andalucía;De 16 a 19 años;2020_T3;75.03
Mujeres;01 Andalucía;De 16 a 19 años;2020_T2;62.13
Mujeres;01 Andalucía;De 16 a 19 años;2020_T1;61.68
Mujeres;01 Andalucía;De 16 a 19 años;2019_T4;60.81
Mujeres;01 Andalucía;De 16 a 19 años;2019_T3;57.41
Mujeres;01 Andalucía;De 16 a 19 años;2019_T2;55.08
Mujeres;01 Andalucía;De 16 a 19 años;2019_T1;75.09
Mujeres;01 Andalucía;De 16 a 19 años;2018_T4;57.39
Mujeres;01 Andalucía;De 16 a 19 años;2018_T3;58.4
Mujeres;01 Andalucía;De 16 a 19 años;2018_T2;58.31
Mujeres;01 Andalucía;De 16 a 19 años;2018_T1;74.56
Mujeres;01 Andalucía;De 16 a 19 años;2017_T4;65.65
Mujeres;01 Andalucía;De 16 a 19 años;2017_T3;61.39
Mujeres;01 Andalucía;De 16 a 19 años;2017_T2;52.13
Mujeres;01 Andalucía;De 16 a 19 años;2017_T1;76.26
Mujeres;01 Andalucía;De 16 a 19 años;2016_T4;80.46
Mujeres;01 Andalucía;De 16 a 19 años;2016_T3;75.86
Mujeres;01 Andalucía;De 16 a 19 años;2016_T2;86.69
Mujeres;01 Andalucía;De 16 a 19 años;2016_T1;82.04
Mujeres;01 Andalucía;De 16 a 19 años;2015_T4;83.67
Mujeres;01 Andalucía;De 16 a 19 años;2015_T3;82.51
Mujeres;01 Andalucía;De 16 a 19 años;2015_T2;83.82
Mujeres;01 Andalucía;De 16 a 19 años;2015_T1;79.54
Mujeres;01 Andalucía;De 20 a 24 años;2020_T3;51.33
Mujeres;01 Andalucía;De 20 a 24 años;2020_T2;48.98
Mujeres;01 Andalucía;De 20 a 24 años;2020_T1;43.12
Mujeres;01 Andalucía;De 20 a 24 años;2019_T4;39.11
Mujeres;01 Andalucía;De 20 a 24 años;2019_T3;49.14
Mujeres;01 Andalucía;De 20 a 24 años;2019_T2;42.26
Mujeres;01 Andalucía;De 20 a 24 años;2019_T1;40.83
Mujeres;01 Andalucía;De 20 a 24 años;2018_T4;41.95
Mujeres;01 Andalucía;De 20 a 24 años;2018_T3;44.72
Mujeres;01 Andalucía;De 20 a 24 años;2018_T2;42.42
Mujeres;01 Andalucía;De 20 a 24 años;2018_T1;44.2
Mujeres;01 Andalucía;De 20 a 24 años;2017_T4;43.05
Mujeres;01 Andalucía;De 20 a 24 años;2017_T3;43.01
Mujeres;01 Andalucía;De 20 a 24 años;2017_T2;48.06
Mujeres;01 Andalucía;De 20 a 24 años;2017_T1;52.38
Mujeres;01 Andalucía;De 20 a 24 años;2016_T4;57.22
Mujeres;01 Andalucía;De 20 a 24 años;2016_T3;51.69
Mujeres;01 Andalucía;De 20 a 24 años;2016_T2;55.87
Mujeres;01 Andalucía;De 20 a 24 años;2016_T1;59.75
Mujeres;01 Andalucía;De 20 a 24 años;2015_T4;54.28
Mujeres;01 Andalucía;De 20 a 24 años;2015_T3;55.25
Mujeres;01 Andalucía;De 20 a 24 años;2015_T2;55.32
Mujeres;01 Andalucía;De 20 a 24 años;2015_T1;53.78
Mujeres;01 Andalucía;De 25 a 54 años;2020_T3;27.26
Mujeres;01 Andalucía;De 25 a 54 años;2020_T2;24.25
Mujeres;01 Andalucía;De 25 a 54 años;2020_T1;24.4
Mujeres;01 Andalucía;De 25 a 54 años;2019_T4;23.79
Mujeres;01 Andalucía;De 25 a 54 años;2019_T3;24.82
Mujeres;01 Andalucía;De 25 a 54 años;2019_T2;24.2
Mujeres;01 Andalucía;De 25 a 54 años;2019_T1;24.5
Mujeres;01 Andalucía;De 25 a 54 años;2018_T4;24.34
Mujeres;01 Andalucía;De 25 a 54 años;2018_T3;25.86
Mujeres;01 Andalucía;De 25 a 54 años;2018_T2;25.93
Mujeres;01 Andalucía;De 25 a 54 años;2018_T1;27.71
Mujeres;01 Andalucía;De 25 a 54 años;2017_T4;27.01
Mujeres;01 Andalucía;De 25 a 54 años;2017_T3;27.91
Mujeres;01 Andalucía;De 25 a 54 años;2017_T2;26.3
Mujeres;01 Andalucía;De 25 a 54 años;2017_T1;29.4
Mujeres;01 Andalucía;De 25 a 54 años;2016_T4;30.44
Mujeres;01 Andalucía;De 25 a 54 años;2016_T3;31.5
Mujeres;01 Andalucía;De 25 a 54 años;2016_T2;31
Mujeres;01 Andalucía;De 25 a 54 años;2016_T1;32.38
Mujeres;01 Andalucía;De 25 a 54 años;2015_T4;32.01
Mujeres;01 Andalucía;De 25 a 54 años;2015_T3;32.86
Mujeres;01 Andalucía;De 25 a 54 años;2015_T2;32.17
Mujeres;01 Andalucía;De 25 a 54 años;2015_T1;35.96
Mujeres;01 Andalucía;De 55 y más años;2020_T3;22.7
Mujeres;01 Andalucía;De 55 y más años;2020_T2;19.5
Mujeres;01 Andalucía;De 55 y más años;2020_T1;20.58
Mujeres;01 Andalucía;De 55 y más años;2019_T4;19.27
Mujeres;01 Andalucía;De 55 y más años;2019_T3;20
Mujeres;01 Andalucía;De 55 y más años;2019_T2;20.9
Mujeres;01 Andalucía;De 55 y más años;2019_T1;20.14
Mujeres;01 Andalucía;De 55 y más años;2018_T4;21.68
Mujeres;01 Andalucía;De 55 y más años;2018_T3;23.19
Mujeres;01 Andalucía;De 55 y más años;2018_T2;21.87
Mujeres;01 Andalucía;De 55 y más años;2018_T1;24.56
Mujeres;01 Andalucía;De 55 y más años;2017_T4;23.08
Mujeres;01 Andalucía;De 55 y más años;2017_T3;23.69
Mujeres;01 Andalucía;De 55 y más años;2017_T2;24.28
Mujeres;01 Andalucía;De 55 y más años;2017_T1;22.39
Mujeres;01 Andalucía;De 55 y más años;2016_T4;22.31
Mujeres;01 Andalucía;De 55 y más años;2016_T3;22.6
Mujeres;01 Andalucía;De 55 y más años;2016_T2;22.03
Mujeres;01 Andalucía;De 55 y más años;2016_T1;20.63
Mujeres;01 Andalucía;De 55 y más años;2015_T4;22.89
Mujeres;01 Andalucía;De 55 y más años;2015_T3;27.4
Mujeres;01 Andalucía;De 55 y más años;2015_T2;26.95
Mujeres;01 Andalucía;De 55 y más años;2015_T1;28.98
Mujeres;02 Aragón;Total;2020_T3;13.65
Mujeres;02 Aragón;Total;2020_T2;13.57
Mujeres;02 Aragón;Total;2020_T1;11.73
Mujeres;02 Aragón;Total;2019_T4;11.38
Mujeres;02 Aragón;Total;2019_T3;10.92
Mujeres;02 Aragón;Total;2019_T2;11.59
Mujeres;02 Aragón;Total;2019_T1;12.08
Mujeres;02 Aragón;Total;2018_T4;12.54
Mujeres;02 Aragón;Total;2018_T3;12.24
Mujeres;02 Aragón;Total;2018_T2;11.17
Mujeres;02 Aragón;Total;2018_T1;12.67
Mujeres;02 Aragón;Total;2017_T4;14.41
Mujeres;02 Aragón;Total;2017_T3;13.27
Mujeres;02 Aragón;Total;2017_T2;15.09
Mujeres;02 Aragón;Total;2017_T1;16.2
Mujeres;02 Aragón;Total;2016_T4;16.01
Mujeres;02 Aragón;Total;2016_T3;17.9
Mujeres;02 Aragón;Total;2016_T2;18.41
Mujeres;02 Aragón;Total;2016_T1;19.02
Mujeres;02 Aragón;Total;2015_T4;18
Mujeres;02 Aragón;Total;2015_T3;18.07
Mujeres;02 Aragón;Total;2015_T2;21.21
Mujeres;02 Aragón;Total;2015_T1;22.31
Mujeres;02 Aragón;Menores de 25 años;2020_T3;37.93
Mujeres;02 Aragón;Menores de 25 años;2020_T2;34.25
Mujeres;02 Aragón;Menores de 25 años;2020_T1;15.55
Mujeres;02 Aragón;Menores de 25 años;2019_T4;20.8
Mujeres;02 Aragón;Menores de 25 años;2019_T3;33.2
Mujeres;02 Aragón;Menores de 25 años;2019_T2;36.23
Mujeres;02 Aragón;Menores de 25 años;2019_T1;36.06
Mujeres;02 Aragón;Menores de 25 años;2018_T4;37.4
Mujeres;02 Aragón;Menores de 25 años;2018_T3;28.93
Mujeres;02 Aragón;Menores de 25 años;2018_T2;23.39
Mujeres;02 Aragón;Menores de 25 años;2018_T1;29.19
Mujeres;02 Aragón;Menores de 25 años;2017_T4;29.96
Mujeres;02 Aragón;Menores de 25 años;2017_T3;25.04
Mujeres;02 Aragón;Menores de 25 años;2017_T2;33.59
Mujeres;02 Aragón;Menores de 25 años;2017_T1;34.4
Mujeres;02 Aragón;Menores de 25 años;2016_T4;36.53
Mujeres;02 Aragón;Menores de 25 años;2016_T3;36.69
Mujeres;02 Aragón;Menores de 25 años;2016_T2;45.12
Mujeres;02 Aragón;Menores de 25 años;2016_T1;35.18
Mujeres;02 Aragón;Menores de 25 años;2015_T4;38.22
Mujeres;02 Aragón;Menores de 25 años;2015_T3;46.98
Mujeres;02 Aragón;Menores de 25 años;2015_T2;51.24
Mujeres;02 Aragón;Menores de 25 años;2015_T1;53.13
Mujeres;02 Aragón;25 y más años;2020_T3;11.95
Mujeres;02 Aragón;25 y más años;2020_T2;12.37
Mujeres;02 Aragón;25 y más años;2020_T1;11.5
Mujeres;02 Aragón;25 y más años;2019_T4;10.83
Mujeres;02 Aragón;25 y más años;2019_T3;9.49
Mujeres;02 Aragón;25 y más años;2019_T2;10.1
Mujeres;02 Aragón;25 y más años;2019_T1;10.98
Mujeres;02 Aragón;25 y más años;2018_T4;11.29
Mujeres;02 Aragón;25 y más años;2018_T3;11.23
Mujeres;02 Aragón;25 y más años;2018_T2;10.41
Mujeres;02 Aragón;25 y más años;2018_T1;11.72
Mujeres;02 Aragón;25 y más años;2017_T4;13.34
Mujeres;02 Aragón;25 y más años;2017_T3;12.42
Mujeres;02 Aragón;25 y más años;2017_T2;13.83
Mujeres;02 Aragón;25 y más años;2017_T1;14.99
Mujeres;02 Aragón;25 y más años;2016_T4;14.69
Mujeres;02 Aragón;25 y más años;2016_T3;16.59
Mujeres;02 Aragón;25 y más años;2016_T2;16.59
Mujeres;02 Aragón;25 y más años;2016_T1;17.88
Mujeres;02 Aragón;25 y más años;2015_T4;16.63
Mujeres;02 Aragón;25 y más años;2015_T3;16.04
Mujeres;02 Aragón;25 y más años;2015_T2;19.15
Mujeres;02 Aragón;25 y más años;2015_T1;20.34
Mujeres;02 Aragón;De 16 a 19 años;2020_T3;49.98
Mujeres;02 Aragón;De 16 a 19 años;2020_T2;49.19
Mujeres;02 Aragón;De 16 a 19 años;2020_T1;27.34
Mujeres;02 Aragón;De 16 a 19 años;2019_T4;24.39
Mujeres;02 Aragón;De 16 a 19 años;2019_T3;39.09
Mujeres;02 Aragón;De 16 a 19 años;2019_T2;59.19
Mujeres;02 Aragón;De 16 a 19 años;2019_T1;72.81
Mujeres;02 Aragón;De 16 a 19 años;2018_T4;51.69
Mujeres;02 Aragón;De 16 a 19 años;2018_T3;55.91
Mujeres;02 Aragón;De 16 a 19 años;2018_T2;39.21
Mujeres;02 Aragón;De 16 a 19 años;2018_T1;39.93
Mujeres;02 Aragón;De 16 a 19 años;2017_T4;51.94
Mujeres;02 Aragón;De 16 a 19 años;2017_T3;43.25
Mujeres;02 Aragón;De 16 a 19 años;2017_T2;61.84
Mujeres;02 Aragón;De 16 a 19 años;2017_T1;63.39
Mujeres;02 Aragón;De 16 a 19 años;2016_T4;58.6
Mujeres;02 Aragón;De 16 a 19 años;2016_T3;54.9
Mujeres;02 Aragón;De 16 a 19 años;2016_T2;83.62
Mujeres;02 Aragón;De 16 a 19 años;2016_T1;35.38
Mujeres;02 Aragón;De 16 a 19 años;2015_T4;45.68
Mujeres;02 Aragón;De 16 a 19 años;2015_T3;55.35
Mujeres;02 Aragón;De 16 a 19 años;2015_T2;61.74
Mujeres;02 Aragón;De 16 a 19 años;2015_T1;64.69
Mujeres;02 Aragón;De 20 a 24 años;2020_T3;35.6
Mujeres;02 Aragón;De 20 a 24 años;2020_T2;32.32
Mujeres;02 Aragón;De 20 a 24 años;2020_T1;14.04
Mujeres;02 Aragón;De 20 a 24 años;2019_T4;20.23
Mujeres;02 Aragón;De 20 a 24 años;2019_T3;31.89
Mujeres;02 Aragón;De 20 a 24 años;2019_T2;31.21
Mujeres;02 Aragón;De 20 a 24 años;2019_T1;30.58
Mujeres;02 Aragón;De 20 a 24 años;2018_T4;35.72
Mujeres;02 Aragón;De 20 a 24 años;2018_T3;23.22
Mujeres;02 Aragón;De 20 a 24 años;2018_T2;20.58
Mujeres;02 Aragón;De 20 a 24 años;2018_T1;26.37
Mujeres;02 Aragón;De 20 a 24 años;2017_T4;24.69
Mujeres;02 Aragón;De 20 a 24 años;2017_T3;20.1
Mujeres;02 Aragón;De 20 a 24 años;2017_T2;28.14
Mujeres;02 Aragón;De 20 a 24 años;2017_T1;29.48
Mujeres;02 Aragón;De 20 a 24 años;2016_T4;32.42
Mujeres;02 Aragón;De 20 a 24 años;2016_T3;32.71
Mujeres;02 Aragón;De 20 a 24 años;2016_T2;39.96
Mujeres;02 Aragón;De 20 a 24 años;2016_T1;35.14
Mujeres;02 Aragón;De 20 a 24 años;2015_T4;36.86
Mujeres;02 Aragón;De 20 a 24 años;2015_T3;44.84
Mujeres;02 Aragón;De 20 a 24 años;2015_T2;48.48
Mujeres;02 Aragón;De 20 a 24 años;2015_T1;50.78
Mujeres;02 Aragón;De 25 a 54 años;2020_T3;12.01
Mujeres;02 Aragón;De 25 a 54 años;2020_T2;13.46
Mujeres;02 Aragón;De 25 a 54 años;2020_T1;12.27
Mujeres;02 Aragón;De 25 a 54 años;2019_T4;11.02
Mujeres;02 Aragón;De 25 a 54 años;2019_T3;10.09
Mujeres;02 Aragón;De 25 a 54 años;2019_T2;10.43
Mujeres;02 Aragón;De 25 a 54 años;2019_T1;11.84
Mujeres;02 Aragón;De 25 a 54 años;2018_T4;11.88
Mujeres;02 Aragón;De 25 a 54 años;2018_T3;11.06
Mujeres;02 Aragón;De 25 a 54 años;2018_T2;10.1
Mujeres;02 Aragón;De 25 a 54 años;2018_T1;11.87
Mujeres;02 Aragón;De 25 a 54 años;2017_T4;13.98
Mujeres;02 Aragón;De 25 a 54 años;2017_T3;13.03
Mujeres;02 Aragón;De 25 a 54 años;2017_T2;14.07
Mujeres;02 Aragón;De 25 a 54 años;2017_T1;16.21
Mujeres;02 Aragón;De 25 a 54 años;2016_T4;15.31
Mujeres;02 Aragón;De 25 a 54 años;2016_T3;17.52
Mujeres;02 Aragón;De 25 a 54 años;2016_T2;17.05
Mujeres;02 Aragón;De 25 a 54 años;2016_T1;19.03
Mujeres;02 Aragón;De 25 a 54 años;2015_T4;17.64
Mujeres;02 Aragón;De 25 a 54 años;2015_T3;16.87
Mujeres;02 Aragón;De 25 a 54 años;2015_T2;19.67
Mujeres;02 Aragón;De 25 a 54 años;2015_T1;21.6
Mujeres;02 Aragón;De 55 y más años;2020_T3;11.69
Mujeres;02 Aragón;De 55 y más años;2020_T2;8
Mujeres;02 Aragón;De 55 y más años;2020_T1;8.39
Mujeres;02 Aragón;De 55 y más años;2019_T4;10.03
Mujeres;02 Aragón;De 55 y más años;2019_T3;6.98
Mujeres;02 Aragón;De 55 y más años;2019_T2;8.76
Mujeres;02 Aragón;De 55 y más años;2019_T1;7.37
Mujeres;02 Aragón;De 55 y más años;2018_T4;8.86
Mujeres;02 Aragón;De 55 y más años;2018_T3;11.94
Mujeres;02 Aragón;De 55 y más años;2018_T2;11.69
Mujeres;02 Aragón;De 55 y más años;2018_T1;11.08
Mujeres;02 Aragón;De 55 y más años;2017_T4;10.65
Mujeres;02 Aragón;De 55 y más años;2017_T3;9.76
Mujeres;02 Aragón;De 55 y más años;2017_T2;12.8
Mujeres;02 Aragón;De 55 y más años;2017_T1;9.29
Mujeres;02 Aragón;De 55 y más años;2016_T4;11.84
Mujeres;02 Aragón;De 55 y más años;2016_T3;12.29
Mujeres;02 Aragón;De 55 y más años;2016_T2;14.41
Mujeres;02 Aragón;De 55 y más años;2016_T1;12.17
Mujeres;02 Aragón;De 55 y más años;2015_T4;11.46
Mujeres;02 Aragón;De 55 y más años;2015_T3;11.71
Mujeres;02 Aragón;De 55 y más años;2015_T2;16.17
Mujeres;02 Aragón;De 55 y más años;2015_T1;12.63
Mujeres;03 Asturias;Total;2020_T3;15.1
Mujeres;03 Asturias;Total;2020_T2;13.3
Mujeres;03 Asturias;Total;2020_T1;14.94
Mujeres;03 Asturias;Total;2019_T4;13.59
Mujeres;03 Asturias;Total;2019_T3;14.71
Mujeres;03 Asturias;Total;2019_T2;16.07
Mujeres;03 Asturias;Total;2019_T1;16.15
Mujeres;03 Asturias;Total;2018_T4;14.23
Mujeres;03 Asturias;Total;2018_T3;13.9
Mujeres;03 Asturias;Total;2018_T2;15.51
Mujeres;03 Asturias;Total;2018_T1;16.04
Mujeres;03 Asturias;Total;2017_T4;15.32
Mujeres;03 Asturias;Total;2017_T3;11.87
Mujeres;03 Asturias;Total;2017_T2;13.83
Mujeres;03 Asturias;Total;2017_T1;14.7
Mujeres;03 Asturias;Total;2016_T4;14.19
Mujeres;03 Asturias;Total;2016_T3;15.05
Mujeres;03 Asturias;Total;2016_T2;17.11
Mujeres;03 Asturias;Total;2016_T1;18.89
Mujeres;03 Asturias;Total;2015_T4;19.59
Mujeres;03 Asturias;Total;2015_T3;16.4
Mujeres;03 Asturias;Total;2015_T2;18.77
Mujeres;03 Asturias;Total;2015_T1;19.63
Mujeres;03 Asturias;Menores de 25 años;2020_T3;38
Mujeres;03 Asturias;Menores de 25 años;2020_T2;23.16
Mujeres;03 Asturias;Menores de 25 años;2020_T1;34.33
Mujeres;03 Asturias;Menores de 25 años;2019_T4;29.3
Mujeres;03 Asturias;Menores de 25 años;2019_T3;30.3
Mujeres;03 Asturias;Menores de 25 años;2019_T2;29.58
Mujeres;03 Asturias;Menores de 25 años;2019_T1;31.42
Mujeres;03 Asturias;Menores de 25 años;2018_T4;34.66
Mujeres;03 Asturias;Menores de 25 años;2018_T3;35.68
Mujeres;03 Asturias;Menores de 25 años;2018_T2;48.34
Mujeres;03 Asturias;Menores de 25 años;2018_T1;41.95
Mujeres;03 Asturias;Menores de 25 años;2017_T4;49.35
Mujeres;03 Asturias;Menores de 25 años;2017_T3;29.71
Mujeres;03 Asturias;Menores de 25 años;2017_T2;27.89
Mujeres;03 Asturias;Menores de 25 años;2017_T1;32.7
Mujeres;03 Asturias;Menores de 25 años;2016_T4;23.27
Mujeres;03 Asturias;Menores de 25 años;2016_T3;36.28
Mujeres;03 Asturias;Menores de 25 años;2016_T2;51
Mujeres;03 Asturias;Menores de 25 años;2016_T1;49.4
Mujeres;03 Asturias;Menores de 25 años;2015_T4;42.56
Mujeres;03 Asturias;Menores de 25 años;2015_T3;41.48
Mujeres;03 Asturias;Menores de 25 años;2015_T2;35.61
Mujeres;03 Asturias;Menores de 25 años;2015_T1;46.01
Mujeres;03 Asturias;25 y más años;2020_T3;13.93
Mujeres;03 Asturias;25 y más años;2020_T2;12.95
Mujeres;03 Asturias;25 y más años;2020_T1;14.2
Mujeres;03 Asturias;25 y más años;2019_T4;12.91
Mujeres;03 Asturias;25 y más años;2019_T3;14.07
Mujeres;03 Asturias;25 y más años;2019_T2;15.62
Mujeres;03 Asturias;25 y más años;2019_T1;15.53
Mujeres;03 Asturias;25 y más años;2018_T4;13.38
Mujeres;03 Asturias;25 y más años;2018_T3;13.04
Mujeres;03 Asturias;25 y más años;2018_T2;14.15
Mujeres;03 Asturias;25 y más años;2018_T1;14.93
Mujeres;03 Asturias;25 y más años;2017_T4;14.06
Mujeres;03 Asturias;25 y más años;2017_T3;11.12
Mujeres;03 Asturias;25 y más años;2017_T2;13.3
Mujeres;03 Asturias;25 y más años;2017_T1;13.9
Mujeres;03 Asturias;25 y más años;2016_T4;13.74
Mujeres;03 Asturias;25 y más años;2016_T3;14.05
Mujeres;03 Asturias;25 y más años;2016_T2;15.38
Mujeres;03 Asturias;25 y más años;2016_T1;17.37
Mujeres;03 Asturias;25 y más años;2015_T4;18.55
Mujeres;03 Asturias;25 y más años;2015_T3;15.21
Mujeres;03 Asturias;25 y más años;2015_T2;18.03
Mujeres;03 Asturias;25 y más años;2015_T1;18.49
Mujeres;03 Asturias;De 16 a 19 años;2020_T3;71.89
Mujeres;03 Asturias;De 16 a 19 años;2020_T2;70.78
Mujeres;03 Asturias;De 16 a 19 años;2020_T1;62.42
Mujeres;03 Asturias;De 16 a 19 años;2019_T4;26
Mujeres;03 Asturias;De 16 a 19 años;2019_T3;22.89
Mujeres;03 Asturias;De 16 a 19 años;2019_T2;..
Mujeres;03 Asturias;De 16 a 19 años;2019_T1;..
Mujeres;03 Asturias;De 16 a 19 años;2018_T4;29.99
Mujeres;03 Asturias;De 16 a 19 años;2018_T3;55.47
Mujeres;03 Asturias;De 16 a 19 años;2018_T2;100
Mujeres;03 Asturias;De 16 a 19 años;2018_T1;25.97
Mujeres;03 Asturias;De 16 a 19 años;2017_T4;79.27
Mujeres;03 Asturias;De 16 a 19 años;2017_T3;66.87
Mujeres;03 Asturias;De 16 a 19 años;2017_T2;46.74
Mujeres;03 Asturias;De 16 a 19 años;2017_T1;44.35
Mujeres;03 Asturias;De 16 a 19 años;2016_T4;14.01
Mujeres;03 Asturias;De 16 a 19 años;2016_T3;37.51
Mujeres;03 Asturias;De 16 a 19 años;2016_T2;36.9
Mujeres;03 Asturias;De 16 a 19 años;2016_T1;42.24
Mujeres;03 Asturias;De 16 a 19 años;2015_T4;26.02
Mujeres;03 Asturias;De 16 a 19 años;2015_T3;33.06
Mujeres;03 Asturias;De 16 a 19 años;2015_T2;53.54
Mujeres;03 Asturias;De 16 a 19 años;2015_T1;69.82
Mujeres;03 Asturias;De 20 a 24 años;2020_T3;31.13
Mujeres;03 Asturias;De 20 a 24 años;2020_T2;18.92
Mujeres;03 Asturias;De 20 a 24 años;2020_T1;30.7
Mujeres;03 Asturias;De 20 a 24 años;2019_T4;29.88
Mujeres;03 Asturias;De 20 a 24 años;2019_T3;32.15
Mujeres;03 Asturias;De 20 a 24 años;2019_T2;32.24
Mujeres;03 Asturias;De 20 a 24 años;2019_T1;34.06
Mujeres;03 Asturias;De 20 a 24 años;2018_T4;35.05
Mujeres;03 Asturias;De 20 a 24 años;2018_T3;33.14
Mujeres;03 Asturias;De 20 a 24 años;2018_T2;41.26
Mujeres;03 Asturias;De 20 a 24 años;2018_T1;43.58
Mujeres;03 Asturias;De 20 a 24 años;2017_T4;44.96
Mujeres;03 Asturias;De 20 a 24 años;2017_T3;22.46
Mujeres;03 Asturias;De 20 a 24 años;2017_T2;25.11
Mujeres;03 Asturias;De 20 a 24 años;2017_T1;30.47
Mujeres;03 Asturias;De 20 a 24 años;2016_T4;24.87
Mujeres;03 Asturias;De 20 a 24 años;2016_T3;36.08
Mujeres;03 Asturias;De 20 a 24 años;2016_T2;53.87
Mujeres;03 Asturias;De 20 a 24 años;2016_T1;50.79
Mujeres;03 Asturias;De 20 a 24 años;2015_T4;44.75
Mujeres;03 Asturias;De 20 a 24 años;2015_T3;43.61
Mujeres;03 Asturias;De 20 a 24 años;2015_T2;31.56
Mujeres;03 Asturias;De 20 a 24 años;2015_T1;41.99
Mujeres;03 Asturias;De 25 a 54 años;2020_T3;15.78
Mujeres;03 Asturias;De 25 a 54 años;2020_T2;14.36
Mujeres;03 Asturias;De 25 a 54 años;2020_T1;14.68
Mujeres;03 Asturias;De 25 a 54 años;2019_T4;13.73
Mujeres;03 Asturias;De 25 a 54 años;2019_T3;15.18
Mujeres;03 Asturias;De 25 a 54 años;2019_T2;16.2
Mujeres;03 Asturias;De 25 a 54 años;2019_T1;16.67
Mujeres;03 Asturias;De 25 a 54 años;2018_T4;14.35
Mujeres;03 Asturias;De 25 a 54 años;2018_T3;14.03
Mujeres;03 Asturias;De 25 a 54 años;2018_T2;15.59
Mujeres;03 Asturias;De 25 a 54 años;2018_T1;15.5
Mujeres;03 Asturias;De 25 a 54 años;2017_T4;15.15
Mujeres;03 Asturias;De 25 a 54 años;2017_T3;12.13
Mujeres;03 Asturias;De 25 a 54 años;2017_T2;14.33
Mujeres;03 Asturias;De 25 a 54 años;2017_T1;14.35
Mujeres;03 Asturias;De 25 a 54 años;2016_T4;14.85
Mujeres;03 Asturias;De 25 a 54 años;2016_T3;15.24
Mujeres;03 Asturias;De 25 a 54 años;2016_T2;16.34
Mujeres;03 Asturias;De 25 a 54 años;2016_T1;18.8
Mujeres;03 Asturias;De 25 a 54 años;2015_T4;19.55
Mujeres;03 Asturias;De 25 a 54 años;2015_T3;15.97
Mujeres;03 Asturias;De 25 a 54 años;2015_T2;19.64
Mujeres;03 Asturias;De 25 a 54 años;2015_T1;19.61
Mujeres;03 Asturias;De 55 y más años;2020_T3;7.92
Mujeres;03 Asturias;De 55 y más años;2020_T2;8.42
Mujeres;03 Asturias;De 55 y más años;2020_T1;12.7
Mujeres;03 Asturias;De 55 y más años;2019_T4;10.06
Mujeres;03 Asturias;De 55 y más años;2019_T3;10.21
Mujeres;03 Asturias;De 55 y más años;2019_T2;13.63
Mujeres;03 Asturias;De 55 y más años;2019_T1;11.54
Mujeres;03 Asturias;De 55 y más años;2018_T4;9.89
Mujeres;03 Asturias;De 55 y más años;2018_T3;9.64
Mujeres;03 Asturias;De 55 y más años;2018_T2;8.85
Mujeres;03 Asturias;De 55 y más años;2018_T1;12.76
Mujeres;03 Asturias;De 55 y más años;2017_T4;9.82
Mujeres;03 Asturias;De 55 y más años;2017_T3;6.93
Mujeres;03 Asturias;De 55 y más años;2017_T2;9.02
Mujeres;03 Asturias;De 55 y más años;2017_T1;11.97
Mujeres;03 Asturias;De 55 y más años;2016_T4;8.39
Mujeres;03 Asturias;De 55 y más años;2016_T3;8.71
Mujeres;03 Asturias;De 55 y más años;2016_T2;11.04
Mujeres;03 Asturias;De 55 y más años;2016_T1;10.64
Mujeres;03 Asturias;De 55 y más años;2015_T4;13.99
Mujeres;03 Asturias;De 55 y más años;2015_T3;11.78
Mujeres;03 Asturias;De 55 y más años;2015_T2;10.44
Mujeres;03 Asturias;De 55 y más años;2015_T1;13.18
Mujeres;04 Islas Baleares;Total;2020_T3;12.62
Mujeres;04 Islas Baleares;Total;2020_T2;17.21
Mujeres;04 Islas Baleares;Total;2020_T1;22.43
Mujeres;04 Islas Baleares;Total;2019_T4;10.47
Mujeres;04 Islas Baleares;Total;2019_T3;8.39
Mujeres;04 Islas Baleares;Total;2019_T2;15.47
Mujeres;04 Islas Baleares;Total;2019_T1;19.82
Mujeres;04 Islas Baleares;Total;2018_T4;10.36
Mujeres;04 Islas Baleares;Total;2018_T3;6.76
Mujeres;04 Islas Baleares;Total;2018_T2;11.24
Mujeres;04 Islas Baleares;Total;2018_T1;16.15
Mujeres;04 Islas Baleares;Total;2017_T4;11.23
Mujeres;04 Islas Baleares;Total;2017_T3;9.16
Mujeres;04 Islas Baleares;Total;2017_T2;12.1
Mujeres;04 Islas Baleares;Total;2017_T1;17.93
Mujeres;04 Islas Baleares;Total;2016_T4;14.76
Mujeres;04 Islas Baleares;Total;2016_T3;10.86
Mujeres;04 Islas Baleares;Total;2016_T2;14.22
Mujeres;04 Islas Baleares;Total;2016_T1;18.2
Mujeres;04 Islas Baleares;Total;2015_T4;16.72
Mujeres;04 Islas Baleares;Total;2015_T3;12.09
Mujeres;04 Islas Baleares;Total;2015_T2;17.75
Mujeres;04 Islas Baleares;Total;2015_T1;23.03
Mujeres;04 Islas Baleares;Menores de 25 años;2020_T3;38.85
Mujeres;04 Islas Baleares;Menores de 25 años;2020_T2;58.93
Mujeres;04 Islas Baleares;Menores de 25 años;2020_T1;50.08
Mujeres;04 Islas Baleares;Menores de 25 años;2019_T4;26.83
Mujeres;04 Islas Baleares;Menores de 25 años;2019_T3;23.48
Mujeres;04 Islas Baleares;Menores de 25 años;2019_T2;37.24
